"npc_name","scripted_npc","npc_role","zone_short_name","zone_long_name","zone_expansion","zone_expansion_name","spawn_x","spawn_y","spawn_z","is_merchant","min_expansion_number","min_expansion","max_expansion_number","max_expansion"
"Gublink_Furnhorn","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-228.00","-429.00","-13.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Kaden_Gron","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-585.00","432.00","22.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Lyla_Whistlewood","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-588.00","416.00","22.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Lylea","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","621.00","240.00","40.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Lyn_Tarburner","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","610.00","-161.00","-14.00","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Maigin_Greyeagle","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","586.00","207.00","41.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Malik_Zaren","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-572.00","458.00","43.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Mardon_Smith","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-371.00","-677.88","-12.75","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Min_Greyeagle","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","582.00","231.00","41.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Mutt_Rootlit","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-602.00","522.00","14.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Paulina","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-280.00","-471.00","15.62","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Prak","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-608.00","425.00","22.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sernn_Rossook","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-9.00","-481.00","-36.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Shumpi_Wimahnn","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-98.00","-94.00","-24.12","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Swiftfingers","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-220.00","-447.00","-14.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Tami_Whistlewood","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-576.00","421.00","22.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Volunteer_Delharn","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","156.25","-703.75","16.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Volunteer_Renlor","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","284.88","545.50","-113.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Vranol_Blackguard","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-543.00","424.00","43.50","No","4","Planes of Power","-1","Not specified / no maximum"
"Winn_Greenbane","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","-344.00","-672.00","2.00","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Wres_Corber","No","","highpasshold","Highpass Hold","12","The Serpent's Spine","101.38","-418.00","-36.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"#Basher_Kazrak","Yes","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","268.62","1267.75","1.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Basher_Dreg","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-729.88","-2177.88","2.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Basher_Sklama","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-650.88","-2096.00","3.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Basher_Smag","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-934.88","-2169.88","1.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Basher_Trak","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-940.00","-2138.88","1.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Brenengro_Farshore","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","764.00","-1383.00","3.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Clork","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-240.00","880.00","24.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Clorka_Swampera","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","747.00","-1380.00","3.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Dark_Deathsinger","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","1083.00","-2153.00","22.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deblik_Grumblok","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","634.00","-1441.00","4.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Igok","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","530.00","-324.00","10.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Kippidora_Landhopper","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-26.00","2038.00","16.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Murak","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-255.00","867.00","27.88","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Selgoon_Swampskimmer","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-964.00","508.00","3.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sithgok","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-249.00","869.00","27.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Stragak","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-244.00","874.00","25.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Tann_Cellus","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-558.88","137.25","-20.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Zazbaba_Helsoth","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","1117.00","-928.00","23.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Zimbittle","No","","innothuleb","The Innothule Swamp","12","The Serpent's Spine","-757.88","-2162.88","1.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"#a_tired_farmer","Yes","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-128.00","-287.00","2.50","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"#Old_Gourdhead","Yes","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1157.00","806.00","15.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Bidils_the_Quickhand","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-906.00","190.00","47.62","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Bim_Buskin","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1310.00","791.00","16.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Blixkin_Entopop","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-376.75","-279.50","1.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Brock_Brawlbottom","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","488.00","-560.00","79.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Bronin_Higginsbot","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","466.00","-580.00","79.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Cozy","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1158.00","-615.00","20.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Asler","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","580.00","-73.88","4.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Budo","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","555.00","-256.00","10.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Drebo","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","575.00","-215.00","10.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Felp","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","746.00","650.00","10.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Keld","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","586.00","-49.00","4.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Looh","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","513.00","-562.00","10.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Tagil","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1367.88","330.88","53.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Deputy_Vastin","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1367.88","309.00","53.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Ella_Foodcrafter","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-388.38","82.12","-36.00","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Ember","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-374.12","-281.00","0.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"epicurean_halfling","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","856.00","671.00","28.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Faano_Windmaker","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-525.50","-455.00","34.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Fajio_Knejo","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","575.00","-88.00","5.38","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Felawen_Kellthoo","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-503.00","-446.00","33.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Ferrigon_Hepplebottom","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","1376.00","-634.00","25.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Hanga_Wiskin","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1233.00","97.00","12.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Joogl_Honeybugger","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1195.00","-616.00","21.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Lil_Honeybugger","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1201.00","-621.00","21.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"orc_legionnaire","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","1139.62","925.00","32.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"orc_pawn","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","1073.88","17.12","32.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Relia_Wastein","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-547.88","-410.88","34.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Roha_Jumthief","No","Emissary of Shadowrest","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1281.00","-94.00","23.75","No","4","Planes of Power","-1","Not specified / no maximum"
"Rufus","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1173.00","-624.00","20.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Rusbek_the_Inhospitable","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1167.00","-618.00","20.62","No","4","Planes of Power","-1","Not specified / no maximum"
"Simeena_Sukan","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-907.00","167.00","44.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sonsa_Fromp","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1130.00","461.00","18.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Swish_Appletop","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1304.00","238.00","38.75","No","9","Dragons of Norrath","-1","Not specified / no maximum"
"Tain_Whistleburrow","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","724.00","329.00","3.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Tipa_Lighten","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1125.00","393.00","18.38","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Topper_Drodo","No","","mistythicket","The Misty Thicket","12","The Serpent's Spine","-1180.00","473.00","17.88","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"#Greysong_ship_debris","Yes","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7547.50","86.50","-297.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"#Marrey_McGrannel","Yes","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","1994.00","662.00","-198.12","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"#Translocator_Narrik","Yes","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7951.00","1677.00","-283.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Antinime","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7964.00","2555.00","-278.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Ascania_Halvbin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8386.00","2219.00","-272.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Assistant_Jeyular","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-6731.00","-33.00","-197.62","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Boog_Mudtoe","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-3030.00","1912.00","-178.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Brawn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7837.00","957.00","-234.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Breecyll_Skene","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-5484.00","2278.00","-154.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Captain_Surestout","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-2994.00","2419.00","-129.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Cleonae_Kalen","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7824.12","1987.38","-194.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Craven_Jonsbrow","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7588.00","-1310.00","-291.00","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Denken_Strongpick","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","3654.00","1296.00","-281.62","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Dixl_Drool","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-3588.00","2047.00","-135.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Donoven_Blurr","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7866.00","-1483.00","-156.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Doran_Vargnus","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7625.00","2350.00","-281.25","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Dragoon_Artellin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7890.00","936.00","-237.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Dragoon_Darl","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7861.00","922.00","-233.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Dunvan_Mercwinn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7567.00","-1365.00","-291.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Elesseryl_Terussar","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-5797.00","2086.00","-194.75","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Elona_Tunbrin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8255.00","2389.00","-264.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Endan_Halson","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7581.00","-1338.00","-291.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Euboea_Delewyn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7659.25","2265.62","-282.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Fendlemend_Figlefop","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","3657.00","1237.00","-275.75","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Gellmana_Sunara","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-5306.00","2446.00","-104.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Glendl_Vargnus","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8290.00","2395.00","-264.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Goob_Mudtoe","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-2962.00","2491.00","-127.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Gornit","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-3404.75","2205.25","-268.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Guardian_of_K`Arnon","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-6703.25","-3.00","-198.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Gubblegrot_Smashfist","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-1342.00","-1882.00","-225.25","No","1","Ruins of Kunark","-1","Not specified / no maximum"
"Gull_Skytalon","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","3966.12","1496.62","-79.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Hugan_Tunbrin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7570.00","2158.00","-281.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Jaelinia_Dalwynn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8015.25","1988.50","-195.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Jorelia_Dalwynn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7659.88","2114.88","-280.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Kaeylie_Prendyn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8033.00","2223.00","-229.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Kaiaren","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","3991.00","1283.00","-170.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Laeviniia_Sortellin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8214.25","1963.38","-294.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Larisa_Gelrith","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8030.00","2203.00","-229.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Lorna_Shearsin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7659.00","-1477.00","-220.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Melanaie_Marcynn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7654.00","2096.00","-282.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Moad_Delangan","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-5806.00","2265.00","-81.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Nerbilik","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7004.00","2044.00","-378.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Nyuae_the_Cruel","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-787.00","-1596.00","-292.25","No","4","Planes of Power","-1","Not specified / no maximum"
"Oracle_of_K`Arnon","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-6732.00","-19.00","-199.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Paeonia_Purnn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8334.00","2253.00","-272.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Phalcoa_Neldarin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7994.88","1995.00","-196.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Phocaea_Hapspenn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8365.00","2247.00","-272.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Quag_Maelstrom","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-3110.00","1705.38","-281.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Ran_Aldorne","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7678.00","-1457.00","-220.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Raotin_Teawel","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","4096.00","1548.00","-67.62","No","6","Lost Dungeons of Norrath","-1","Not specified / no maximum"
"Saldra_Trailfinder","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-5434.00","156.00","-219.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sanian_Shearsin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7693.00","-1438.00","-220.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Secaldru_Zandar","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7469.00","-338.00","-293.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Sentry_Xyrin","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-4773.00","156.00","-194.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Seplawishinl_Bladeblight","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7799.00","-1566.00","-119.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Styria_Fearnon","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7822.75","1926.00","-194.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Talaniea_Derenell","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7954.12","2204.62","-227.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Tegea_Prendyn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7660.12","2204.12","-281.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Toko_Binlittle","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-3125.00","2023.00","-138.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Vaelinia_Dalwynn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7977.00","1981.88","-197.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Valaryn_Elben","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7814.00","-1264.00","-252.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Velanae_Marcynn","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-8009.00","2552.00","-278.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Zachariah_Reigh","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","7456.00","-1243.00","-275.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Zyle_Bensmill","No","","oceanoftears","The Ocean of Tears","12","The Serpent's Spine","-7468.12","2390.38","-294.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"#Aglthin_Dasmore","Yes","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1675.00","374.00","19.12","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"#Phaeril_Nightshire","Yes","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-730.88","1652.62","61.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Allix","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2209.00","-383.00","22.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Assistant_T`os","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","971.00","2162.00","37.75","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Cyria_Lorewhisper","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1165.00","1413.00","32.00","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Dovon_Traical","No","Emissary of Shadowrest","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1377.00","2017.00","112.88","No","4","Planes of Power","-1","Not specified / no maximum"
"dozing_ghulam","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2090.00","-251.00","22.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"drunken_ghulam","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2123.00","-301.00","24.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Elial_Brook","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","328.62","-371.50","19.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Emil_Parsini","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-710.00","1997.00","30.12","Yes","12","The Serpent's Spine","-1","Not specified / no maximum"
"Erfer_Longclaw","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2152.00","-283.00","23.38","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Errrak_Thickshank","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2217.00","-356.00","22.50","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Falthrik_Lothoro","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2132.00","-257.00","22.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Feren","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","1925.00","-371.00","22.62","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Feskr_Drinkmaker","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2115.00","-290.00","49.75","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Fittorin_Bladespur","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1330.75","-403.38","33.25","No","5","Legacy of Ykesha","-1","Not specified / no maximum"
"Friedalla_Dawncrest","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1551.00","372.00","18.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Graalf_Sharpclaw","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2225.00","-373.00","22.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Iffrir_Soulcaller","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","2124.00","-273.00","25.25","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Ilanics_skeleton","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1764.00","-1317.00","63.00","No","12","The Serpent's Spine","-1","Not specified / no maximum"
"Ilisiv_Gantrau","No","","toxxulia","Toxxulia Forest","12","The Serpent's Spine","-1260.00","967.00","27.88","No","12","The Serpent's Spine","-1","Not specified / no maximum"
